0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.9770883321762085,1.0,0.9601345062255859,1.0,0.9901149272918701,1.0,0.9814450144767761,1.0,0.9616438746452332,1.0,0.975074291229248,1.0,0.9890340566635132,1.0,0.948261022567749,1.0
0.9916159510612488,1.0,0.9738856554031372,1.0,0.9813940525054932,1.0,0.9838972091674805,1.0,0.9731993675231934,1.0,0.988879919052124,1.0,0.9911797642707825,1.0,0.9862826466560364,1.0
0.9908246397972107,1.0,0.9977854490280151,1.0,0.9976571798324585,1.0,0.9971952438354492,1.0,0.9967448711395264,1.0,0.9970505237579346,1.0,0.9981993436813354,1.0,0.9975507855415344,1.0
0.9763561487197876,1.0,0.9802572131156921,1.0,0.9697497487068176,1.0,0.9585102796554565,1.0,0.9521175622940063,1.0,0.9844079613685608,1.0,0.9850336909294128,1.0,0.9530624747276306,1.0
0.9964737296104431,1.0,0.9980973601341248,1.0,0.9936182498931885,1.0,0.9726170301437378,1.0,0.9936216473579407,1.0,0.9647092223167419,1.0,0.9829199910163879,1.0,0.9664115905761719,1.0
0.9947314262390137,1.0,0.9974817633628845,1.0,0.9978036284446716,1.0,0.9984229803085327,1.0,0.9949355721473694,1.0,0.9982081651687622,1.0,0.98886638879776,1.0,0.9909977912902832,1.0
0.9921262264251709,1.0,0.9973844885826111,1.0,0.9978244304656982,1.0,0.9893504977226257,1.0,0.9966241121292114,1.0,0.9970728158950806,1.0,0.9975866079330444,1.0,0.9873215556144714,1.0
0.98759925365448,1.0,0.9827583432197571,1.0,0.9803591966629028,1.0,0.9845144748687744,1.0,0.9782412052154541,1.0,0.9907742142677307,1.0,0.9581674933433533,1.0,0.9636709094047546,1.0
0.9739646911621094,1.0,0.9835681915283203,1.0,0.9878716468811035,1.0,0.9860848188400269,1.0,0.9830470681190491,1.0,0.9916532635688782,1.0,0.9724393486976624,1.0,0.9753342270851135,1.0
0.9887256026268005,1.0,0.9896159172058105,1.0,0.9847404360771179,1.0,0.9587776064872742,1.0,0.9869465827941895,1.0,0.9371621608734131,1.0,0.9882161021232605,1.0,0.9933117628097534,1.0
0.9661700129508972,1.0,0.9876245260238647,1.0,0.9650360941886902,1.0,0.9608733654022217,1.0,0.9886326193809509,1.0,0.9692438840866089,1.0,0.9525671005249023,1.0,0.9635670781135559,1.0
0.9985429048538208,1.0,0.9916136264801025,1.0,0.9982346296310425,1.0,0.9969319105148315,1.0,0.9978600144386292,1.0,0.9956446886062622,1.0,0.9978346228599548,1.0,0.9969964027404785,1.0
0.9828444719314575,1.0,0.9862620234489441,1.0,0.9966704249382019,1.0,0.9539347887039185,1.0,0.995491087436676,1.0,0.9926140308380127,1.0,0.9853155612945557,1.0,0.9869176745414734,1.0
0.9702193737030029,1.0,0.9833192229270935,1.0,0.9889419078826904,1.0,0.9822041392326355,1.0,0.9612898230552673,1.0,0.9924952983856201,1.0,0.9884867668151855,1.0,0.9884491562843323,1.0
0.9982770681381226,1.0,0.9986100196838379,1.0,0.993085503578186,1.0,0.9998056292533875,1.0,0.9921712875366211,1.0,0.9984844326972961,1.0,0.9940217137336731,1.0,0.9950297474861145,1.0
0.996364414691925,1.0,0.9976944327354431,1.0,0.9978936314582825,1.0,0.9985998272895813,1.0,0.9982309937477112,1.0,0.9975430965423584,1.0,0.9918952584266663,1.0,0.9981151819229126,1.0
0.9917179346084595,1.0,0.9926416277885437,1.0,0.9903714060783386,1.0,0.9598360657691956,1.0,0.9871346354484558,1.0,0.9899067282676697,1.0,0.9776604175567627,1.0,0.9710149765014648,1.0
0.9864333868026733,1.0,0.9694613814353943,1.0,0.9832793474197388,1.0,0.9662989974021912,1.0,0.9549933671951294,1.0,0.9929152727127075,1.0,0.9950462579727173,1.0,0.9771464467048645,1.0
0.9859585165977478,1.0,0.9854238629341125,1.0,0.9878169894218445,1.0,0.9997069239616394,1.0,0.9772462844848633,1.0,0.9994007349014282,1.0,0.9912214279174805,1.0,0.9850635528564453,1.0
0.9760048985481262,1.0,0.9530646204948425,1.0,0.9662383794784546,1.0,0.9482989311218262,1.0,0.9539816975593567,1.0,0.9670037627220154,1.0,0.9690935015678406,1.0,0.9385003447532654,1.0
0.9989284873008728,1.0,0.9974043965339661,1.0,0.9956411123275757,1.0,0.9983538389205933,1.0,0.9975244402885437,1.0,0.9983574748039246,1.0,0.9889694452285767,1.0,0.9982336759567261,1.0
0.9961628913879395,1.0,0.9875840544700623,1.0,0.9878214001655579,1.0,0.9915010929107666,1.0,0.9524849057197571,1.0,0.9776594042778015,1.0,0.9889237284660339,1.0,0.9853299856185913,1.0
0.9867255687713623,1.0,0.9794102907180786,1.0,0.9852705001831055,1.0,0.9850258231163025,1.0,0.9828208684921265,1.0,0.9896780252456665,1.0,0.9793884754180908,1.0,0.9718198180198669,1.0
0.9744141697883606,1.0,0.9809180498123169,1.0,0.978455126285553,1.0,0.9844681620597839,1.0,0.9763234257698059,1.0,0.9955915808677673,1.0,0.9831826686859131,1.0,0.9905661940574646,1.0
0.9949526786804199,1.0,0.9982767105102539,1.0,0.997941792011261,1.0,0.9982549548149109,1.0,0.9982482194900513,1.0,0.9981449842453003,1.0,0.9975696206092834,1.0,0.9953283071517944,1.0
0.9374449253082275,1.0,0.9464443325996399,1.0,0.9287237524986267,1.0,0.9784061908721924,1.0,0.9520431160926819,1.0,0.955115795135498,1.0,0.9493553042411804,1.0,0.9729624390602112,1.0
0.9904707670211792,1.0,0.9929089546203613,1.0,0.9942252039909363,1.0,0.9901782274246216,1.0,0.9610894918441772,1.0,0.9967568516731262,1.0,0.9899662733078003,1.0,0.98734450340271,1.0
0.9917477369308472,1.0,0.987299382686615,1.0,0.9920722842216492,1.0,0.9855318069458008,1.0,0.9892884492874146,1.0,0.9913802742958069,1.0,0.9758836627006531,1.0,0.9840813875198364,1.0
0.9982377290725708,1.0,0.9960440397262573,1.0,0.9976315498352051,1.0,0.9980261921882629,1.0,0.9991326928138733,1.0,0.9971526861190796,1.0,0.9982448816299438,1.0,0.9985527396202087,1.0
0.9840812683105469,1.0,0.9876882433891296,1.0,0.9897181987762451,1.0,0.9890817403793335,1.0,0.9967588782310486,1.0,0.9990553259849548,1.0,0.991054117679596,1.0,0.9635643362998962,1.0
0.9879562258720398,1.0,0.9783084988594055,1.0,0.9720242023468018,1.0,0.9682016968727112,1.0,0.9724794626235962,1.0,0.9906291365623474,1.0,0.984071671962738,1.0,0.984161376953125,1.0
0.9921597838401794,1.0,0.9972777962684631,1.0,0.9885479211807251,1.0,0.9916465878486633,1.0,0.9898602366447449,1.0,0.9862862229347229,1.0,0.9981870055198669,1.0,0.9952625036239624,1.0
0.988778293132782,1.0,0.9903231859207153,1.0,0.9879692792892456,1.0,0.9902536273002625,1.0,0.983018159866333,1.0,0.995031476020813,1.0,0.9970177412033081,1.0,0.9963456988334656,1.0
0.9984524250030518,1.0,0.997124969959259,1.0,0.9982466697692871,1.0,0.9951916933059692,1.0,0.9938686490058899,1.0,0.9956895709037781,1.0,0.9942353367805481,1.0,0.9896820187568665,1.0
0.984327495098114,1.0,0.9872223734855652,1.0,0.9825140833854675,1.0,0.9915466904640198,1.0,0.9926756024360657,1.0,0.9981022477149963,1.0,0.9862344861030579,1.0,0.9924885034561157,1.0
0.9977446794509888,1.0,0.9967292547225952,1.0,0.9920670986175537,1.0,0.9952783584594727,1.0,0.9976928234100342,1.0,0.9974428415298462,1.0,0.991288423538208,1.0,0.9963546991348267,1.0
0.9527662992477417,1.0,0.9701261520385742,1.0,0.9689159393310547,1.0,0.985186755657196,1.0,0.9701852798461914,1.0,0.9908635020256042,1.0,0.9662190079689026,1.0,0.9846188426017761,1.0
0.9949022531509399,1.0,0.9975340366363525,1.0,0.9953129291534424,1.0,0.9960451722145081,1.0,0.9956236481666565,1.0,0.998497724533081,1.0,0.9962724447250366,1.0,0.9837998151779175,1.0
0.969072699546814,1.0,0.9823383688926697,1.0,0.9617235660552979,1.0,0.9612888097763062,1.0,0.9805381894111633,1.0,0.9610161185264587,1.0,0.9732999205589294,1.0,0.9812514781951904,1.0
0.9888734817504883,1.0,0.9934991598129272,1.0,0.9975534081459045,1.0,0.9963635802268982,1.0,0.9985232949256897,1.0,0.9946818947792053,1.0,0.9961681962013245,1.0,0.9978412389755249,1.0
0.9948124885559082,1.0,0.9845569133758545,1.0,0.9832907915115356,1.0,0.9812832474708557,1.0,0.9766553640365601,1.0,0.9718086123466492,1.0,0.9969388246536255,1.0,0.9817184209823608,1.0
0.9776390194892883,1.0,0.9866313338279724,1.0,0.9832019209861755,1.0,0.9601524472236633,1.0,0.969565749168396,1.0,0.942783534526825,1.0,0.9728436470031738,1.0,0.9789800643920898,1.0
0.9977789521217346,1.0,0.9798241853713989,1.0,0.9740588068962097,1.0,0.9765416383743286,1.0,0.9427435994148254,1.0,0.9677913188934326,1.0,0.9949170351028442,1.0,0.96651691198349,1.0
0.9699267148971558,1.0,0.9865421056747437,1.0,0.9847732782363892,1.0,0.9592851400375366,1.0,0.9516978859901428,1.0,0.9684120416641235,1.0,0.9912289381027222,1.0,0.9435015320777893,1.0
0.9957045912742615,1.0,0.9869340658187866,1.0,0.995633065700531,1.0,0.9913539290428162,1.0,0.9974364638328552,1.0,0.9981774091720581,1.0,0.985619068145752,1.0,0.995554506778717,1.0
0.9962263107299805,1.0,0.9966296553611755,1.0,0.9984006285667419,1.0,0.9921208620071411,1.0,0.9977461695671082,1.0,0.9886502027511597,1.0,0.9987013339996338,1.0,0.9957004189491272,1.0
0.9764990210533142,1.0,0.9382493495941162,1.0,0.9679769277572632,1.0,0.9707087874412537,1.0,0.9655095934867859,1.0,0.9884998202323914,1.0,0.9534637331962585,1.0,0.9623239636421204,1.0
0.993768572807312,1.0,0.9983362555503845,1.0,0.9958088397979736,1.0,0.9888041615486145,1.0,0.9788984656333923,1.0,0.9888933300971985,1.0,0.9966027736663818,1.0,0.9891189336776733,1.0
0.9639099836349487,1.0,0.976751446723938,1.0,0.989831268787384,1.0,0.999229907989502,1.0,0.9390622973442078,1.0,0.9924361109733582,1.0,0.9650569558143616,1.0,0.9769585728645325,1.0
0.9865662455558777,1.0,0.973920464515686,1.0,0.9673779010772705,1.0,0.964489758014679,1.0,0.9175982475280762,1.0,0.9693189263343811,1.0,0.9501763582229614,1.0,0.9545509219169617,1.0
0.5501793622970581,1.0,0.7662841081619263,1.0,0.657150387763977,1.0,0.02385055460035801,0.0,0.8887802958488464,1.0,0.3120817542076111,0.0,0.7415956258773804,1.0,0.3801366686820984,0.0
0.45375049114227295,0.0,0.07454496622085571,0.0,0.13345462083816528,0.0,0.1345507800579071,0.0,0.873604953289032,1.0,0.0984048992395401,0.0,0.0015512361424043775,0.0,0.41642850637435913,0.0
0.0316794291138649,0.0,0.6963569521903992,1.0,0.07552187889814377,0.0,0.014776567928493023,0.0,0.009540370665490627,0.0,0.20028217136859894,0.0,0.020307814702391624,0.0,0.041875023394823074,0.0
0.34801986813545227,0.0,0.17573615908622742,0.0,0.16904476284980774,0.0,0.5902919173240662,1.0,0.3767147958278656,0.0,0.5417042374610901,1.0,0.19879749417304993,0.0,0.8674409985542297,1.0
0.9548623561859131,1.0,0.4194163978099823,0.0,0.8902276754379272,1.0,0.49459779262542725,0.0,0.6882712841033936,1.0,0.3079307973384857,0.0,0.15082255005836487,0.0,0.7503001093864441,1.0
0.17845065891742706,0.0,0.056574493646621704,0.0,0.085417240858078,0.0,0.127062126994133,0.0,0.01776420697569847,0.0,0.07558940351009369,0.0,0.6308473348617554,1.0,0.006066279020160437,0.0
0.5085934400558472,1.0,0.7751736044883728,1.0,0.19937753677368164,0.0,0.11491499841213226,0.0,0.13579051196575165,0.0,0.009487106464803219,0.0,0.5624253153800964,1.0,0.005190594121813774,0.0
0.42873239517211914,0.0,0.26407352089881897,0.0,0.027507059276103973,0.0,0.04250451177358627,0.0,0.09110868722200394,0.0,0.06290770322084427,0.0,0.3705422282218933,0.0,0.009693154133856297,0.0
0.01865455135703087,0.0,0.15828701853752136,0.0,0.006977490149438381,0.0,0.04866074025630951,0.0,0.47202736139297485,0.0,0.31767407059669495,0.0,0.3353511393070221,0.0,0.004247730132192373,0.0
0.22562909126281738,0.0,0.0484020821750164,0.0,0.13266924023628235,0.0,0.6383607983589172,1.0,0.05512623116374016,0.0,0.05467915162444115,0.0,0.09334147721529007,0.0,0.027627350762486458,0.0
0.39082199335098267,0.0,0.015462927520275116,0.0,0.03647393733263016,0.0,0.8803207278251648,1.0,0.12323890626430511,0.0,0.02633575163781643,0.0,0.48994162678718567,0.0,0.9506310820579529,1.0
0.06001991406083107,0.0,0.009733364917337894,0.0,0.1157507672905922,0.0,0.0033339872024953365,0.0,0.0035130768083035946,0.0,0.011480539105832577,0.0,0.023541459813714027,0.0,0.021963194012641907,0.0
0.01951141096651554,0.0,0.9300782084465027,1.0,0.16528432071208954,0.0,0.04311823472380638,0.0,0.14785347878932953,0.0,0.7349988222122192,1.0,0.037731848657131195,0.0,0.01112021878361702,0.0
0.028962286189198494,0.0,0.09495595097541809,0.0,0.27393046021461487,0.0,0.7781686186790466,1.0,0.9796503782272339,1.0,0.6196416020393372,1.0,0.03590158373117447,0.0,0.4724999964237213,0.0
0.5402201414108276,1.0,0.7240334153175354,1.0,0.6800089478492737,1.0,0.2451523095369339,0.0,0.0927627757191658,0.0,0.11077839136123657,0.0,0.5756433010101318,1.0,0.1333768367767334,0.0
0.017565572634339333,0.0,0.03654403239488602,0.0,0.06778880208730698,0.0,0.2739846706390381,0.0,0.16461187601089478,0.0,0.2810010313987732,0.0,0.1668984293937683,0.0,0.06617086380720139,0.0
0.05296459421515465,0.0,0.13324005901813507,0.0,0.0071816095151007175,0.0,0.6300853490829468,1.0,0.02644890733063221,0.0,0.014971375465393066,0.0,0.003750281175598502,0.0,0.7529372572898865,1.0
0.9113014340400696,1.0,0.32508349418640137,0.0,0.40882447361946106,0.0,0.2518206536769867,0.0,0.7325801253318787,1.0,0.040170278400182724,0.0,0.49722880125045776,0.0,0.38141104578971863,0.0
0.023420346900820732,0.0,0.030724642798304558,0.0,0.029621541500091553,0.0,0.027469396591186523,0.0,0.0010867314413189888,0.0,0.0031930264085531235,0.0,0.015113805420696735,0.0,0.009568626992404461,0.0
0.04091149568557739,0.0,0.012043766677379608,0.0,0.3409787714481354,0.0,0.08058768510818481,0.0,0.6716815829277039,1.0,0.44594135880470276,0.0,0.02703661285340786,0.0,0.09050019830465317,0.0
0.11887282133102417,0.0,0.08326812833547592,0.0,0.003913598600775003,0.0,0.6589046120643616,1.0,0.045218512415885925,0.0,0.013203821144998074,0.0,0.03351825475692749,0.0,0.791505753993988,1.0
0.8321321606636047,1.0,0.4583415985107422,0.0,0.3154079020023346,0.0,0.865423321723938,1.0,0.2494926005601883,0.0,0.011274649761617184,0.0,0.009673239663243294,0.0,0.8327811360359192,1.0
0.37438175082206726,0.0,0.09682278335094452,0.0,0.12450498342514038,0.0,0.009847577661275864,0.0,0.004140852484852076,0.0,0.010048621334135532,0.0,0.06631788611412048,0.0,0.0010976033518090844,0.0
0.1015673354268074,0.0,0.9312193393707275,1.0,0.8762120604515076,1.0,0.39550668001174927,0.0,0.23897626996040344,0.0,0.9323570132255554,1.0,0.9923135638237,1.0,0.10167412459850311,0.0
0.35148414969444275,0.0,0.02065611444413662,0.0,0.09831809252500534,0.0,0.12138098478317261,0.0,0.0670255646109581,0.0,0.006530649494379759,0.0,0.5563043355941772,1.0,0.885269820690155,1.0
0.15657328069210052,0.0,0.1482735276222229,0.0,0.2755526006221771,0.0,0.030289791524410248,0.0,0.009917798452079296,0.0,0.0022018912713974714,0.0,0.022411886602640152,0.0,0.27951866388320923,0.0
0.1105475053191185,0.0,0.5779592394828796,1.0,0.44270050525665283,0.0,0.010564375668764114,0.0,0.016282515600323677,0.0,0.052847154438495636,0.0,0.0231480672955513,0.0,0.32838621735572815,0.0
0.9193996787071228,1.0,0.3432771861553192,0.0,0.017582787200808525,0.0,0.18013934791088104,0.0,0.538816511631012,1.0,0.3899509906768799,0.0,0.983745813369751,1.0,0.8839896321296692,1.0
0.9886877536773682,1.0,0.2721371650695801,0.0,0.8085379004478455,1.0,0.9522430300712585,1.0,0.7944463491439819,1.0,0.051770180463790894,0.0,0.03727670758962631,0.0,0.6317228674888611,1.0
0.8755860924720764,1.0,0.9295986294746399,1.0,0.9867912530899048,1.0,0.7441136837005615,1.0,0.940464437007904,1.0,0.2995465099811554,0.0,0.846537709236145,1.0,0.9194349050521851,1.0
0.08636651188135147,0.0,0.010146098211407661,0.0,0.01324248407036066,0.0,0.8391113877296448,1.0,0.00760197639465332,0.0,0.12492543458938599,0.0,0.3220651149749756,0.0,0.010608433745801449,0.0
0.7629191875457764,1.0,0.9194373488426208,1.0,0.05871714651584625,0.0,0.015938609838485718,0.0,0.4445982277393341,0.0,0.03856654465198517,0.0,0.02950146235525608,0.0,0.07396451383829117,0.0
0.42015576362609863,0.0,0.10447855293750763,0.0,0.05160306766629219,0.0,0.11323422938585281,0.0,0.004109755624085665,0.0,0.01225055567920208,0.0,0.28492483496665955,0.0,0.008810950443148613,0.0
0.017054947093129158,0.0,0.6089813113212585,1.0,0.005566745530813932,0.0,0.8947041034698486,1.0,0.22930915653705597,0.0,0.45612144470214844,0.0,0.05541716516017914,0.0,0.7203325033187866,1.0
0.008862538263201714,0.0,0.09777168184518814,0.0,0.1286383718252182,0.0,0.04490773007273674,0.0,0.009210449643433094,0.0,0.03573993593454361,0.0,0.012142382562160492,0.0,0.42741572856903076,0.0
0.027388833463191986,0.0,0.002874735975638032,0.0,0.005171512719243765,0.0,0.07615912705659866,0.0,0.0157089214771986,0.0,0.006353417877107859,0.0,0.011907198466360569,0.0,0.09769658744335175,0.0
0.004882821347564459,0.0,0.013144044205546379,0.0,0.007203895598649979,0.0,0.27490997314453125,0.0,0.393862783908844,0.0,0.42533576488494873,0.0,0.007197562139481306,0.0,0.5426360368728638,1.0
0.9493156671524048,1.0,0.025857195258140564,0.0,0.6285468935966492,1.0,0.956169605255127,1.0,0.9260880351066589,1.0,0.19614429771900177,0.0,0.9648522734642029,1.0,0.9742257595062256,1.0
0.014083203859627247,0.0,0.4824312925338745,0.0,0.020133880898356438,0.0,0.010834080167114735,0.0,0.07970123738050461,0.0,0.02074546180665493,0.0,0.02245970070362091,0.0,0.3610166609287262,0.0
